tokens,span_start_index,span_end_index
"['घिसलीन', 'मैक्सवेल', 'परीक्षण...', 'यह', 'दिलचस्प', 'होने', 'लगा', 'है।']",[0],[2]
"['टीकाकरण', 'की', 'स्थिति', 'से', 'गैर-कोविड-19', 'मृत्यु', 'दर', 'में', 'परिवर्तन', 'काफी', 'हद', 'तक', 'टीकाकरण', 'स्थिति', 'समूहों', 'की', 'बदलती', 'संरचना', 'से', 'प्रेरित', 'है;', 'इसका', 'कारण', 'उन', 'लोगों', 'को', 'प्राथमिकता', 'देना', 'है', 'जो', 'चिकित्सकीय', 'रूप', 'से', 'बेहद', 'कमजोर', 'हैं', 'या', 'उनमें', 'अंतर्निहित', 'स्वास्थ्य', 'स्थितियां', 'हैं,', 'और', 'पात्र', 'लोगों', 'के', 'बीच', 'टीकाकरण', 'के', 'समय', 'में', 'अंतर', 'है।']",[0],[20]
"['अतीत', 'में', 'हर', 'बार', 'ऐसा', 'हुआ', 'है', 'और', 'जिस', 'व्यक्ति', 'का', 'उन्होंने', 'समर्थन', 'नहीं', 'किया', 'वह', 'काला', 'था,', 'जिस', 'उम्मीदवार', 'को', 'उन्होंने', 'चुना', 'वह', 'हार', 'गया', 'क्योंकि', 'डेम्स', 'ने', 'अनावश्यक', 'रूप', 'से', 'खुद', 'को', 'प्राथमिक', 'में', 'विभाजित', 'कर', 'लिया।']",[9],[38]
"['भारतीय', 'सेना', 'के', 'सिख', 'जनरल', 'लेफ्टिनेंट', 'जनरल.', 'मोदी', 'सरकार', 'के', 'खिलाफ', 'देशद्रोह', 'के', 'आरोप', 'में', 'तरन', 'जैत', 'सिंह', 'को', 'गिरफ्तार', 'कर', 'लिया', 'गया', 'है.', 'यह', 'भारतीय', 'सेना', 'में', 'तोड़फोड़', 'की', 'शुरुआत', 'का', 'संकेत', 'है.', 'खालिस्तान', 'आंदोलन', 'अब', 'और', 'मजबूत', 'होगा', 'बधाई', '@sherryontopp', '@786N1R']",[4],[23]
"['इस', 'बात', 'की', 'चिंता', 'बढ़', 'रही', 'है', 'कि', 'यूके', 'में', 'बच्चों', 'में', 'SARS-CoV-2', 'संबंधित', 'सूजन', 'सिंड्रोम', 'उभर', 'रहा', 'है']",[8],[17]
"['जय', 'हो', 'शुक्राचार्य', 'के', 'चेले...तुझे', 'कहां', 'ठंड', 'लगेगी।']",[0],[7]
"['ब्रेकिंग:', 'तुर्की', 'में', 'भूकंप', 'के', 'कारण', 'परमाणु', 'संयंत्र', 'में', 'विस्फोट.']",[1],[9]
"['मुझे', 'नहीं', 'पता', 'कि', 'इसमें', 'किसकी', 'रुचि', 'है', 'या', 'यह', 'मायने', 'रखता', 'है', 'या', 'नहीं,', 'लेकिन...', 'रिकॉर्ड', 'के', 'लिए,', 'मत', 'भूलिए', 'कि', 'कल', 'से', 'नया', 'फेसबुक/मेटा', 'नियम', 'शुरू', 'हो', 'रहा', 'है,', 'जहां', 'आपकी', 'तस्वीरों', 'का', 'उपयोग', 'किया', 'जा', 'सकता', 'है।', 'मत', 'भूलो', 'कि', 'समय', 'सीमा', 'आज', 'है!!!', 'इसका', 'उपयोग', 'आपके', 'विरुद्ध', 'मुकदमेबाजी', 'में', 'किया', 'जा', 'सकता', 'है।', 'आज', 'से', 'आपके', 'द्वारा', 'पोस्ट', 'की', 'जाने', 'वाली', 'हर', 'चीज़', 'सार्वजनिक', 'कर', 'दी', 'जाएगी', '-', 'संदेशों', 'सहित।', 'इस', 'प्रकार:', 'मैं', 'फेसबुक/मेटा', 'या', 'फेसबुक-/मेटा', 'से', 'संबंधित', 'किसी', 'भी', 'संगठन', 'को', 'अतीत', 'या', 'भविष्य', 'में', 'मेरी', 'छवियों,', 'सूचनाओं,', 'संदेशों', 'या', 'पोस्ट', 'का', 'उपयोग', 'करने', 'के', 'लिए', 'अधिकृत', 'नहीं', 'करता', 'हूं।', 'इस', 'कथन', 'के', 'साथ,', 'मैं', 'फेसबुक/मेटा', 'पर', 'घोषणा', 'करता', 'हूं', 'कि', 'इस', 'प्रोफ़ाइल', 'और/या', 'इसकी', 'सामग्री', 'के', 'आधार', 'पर', 'मेरी', 'कोई', 'अन्य', 'कार्रवाई', 'कॉपी', 'करना,', 'सूचित', 'करना', 'या', 'करना', 'सख्त', 'वर्जित', 'है।', 'इस', 'प्रोफ़ाइल', 'की', 'सामग्री', 'निजी', 'और', 'गोपनीय', 'जानकारी', 'है।', 'गोपनीयता', 'का', 'उल्लंघन', 'करने', 'पर', 'कानून', 'द्वारा', 'दंडित', 'किया', 'जा', 'सकता', 'है:', 'फेसबुक/मेटा', 'अब', 'एक', 'सार्वजनिक', 'संस्थान', 'है।', '...माफ', 'करने', 'से', 'बेहतर', 'है', 'सुरक्षित', 'रहना', '🤷\u200d♀️']",[11],[38]
"['अचानक', 'वयस्क', 'मृत्यु', 'सिंड्रोम', '=', 'वैक्सीन', 'से', 'होने', 'वाली', 'मौतों', 'का', 'नया', 'नाम']",[0],[12]
"['इस', 'उत्पाद', 'में', 'अदरक', 'का', 'अर्क', 'है', 'जो', 'आपके', 'बालों', 'के', 'रोमों', 'को', 'मजबूत', 'बनाने', 'और', 'आपके', 'बालों', 'को', 'घना', 'और', 'घना', 'बनाने', 'में', 'मदद', 'करता', 'है।', 'कैसे', 'काम', 'करें', 'https://hairyformula.com/products/gingergro-hairreborn-oil']",[1],[26]
"['जल्द', 'ही', 'आपके', 'नजदीकी', 'थिएटर', 'में', 'आ', 'रहा', 'हूं...यह', 'सब', 'मनोरोगी', 'वैश्विकवादियों', 'के', '""ग्रेट', 'रीसेट""', 'के', 'अनुरूप', 'है।', 'विश्व', 'प्रभुत्व', 'के', 'लिए', 'सीधे', 'उनकी', 'पाठ्यपुस्तक', 'से', 'जनसंख्या', 'ह्रास', 'और', 'सुजनन', 'विज्ञान', 'को', 'बढ़ावा', 'देना।', 'मानव', 'निर्मित', 'जलवायु', 'परिवर्तन', 'घोटाले', 'पर', 'आधारित', 'अधिक', 'भय', 'फैलाने', 'वाले', 'प्रचार', 'और', 'झूठ', 'के', 'साथ', '""जलवायु', 'आपातकाल""', 'और', '""विलुप्त', 'होने', 'के', 'विद्रोह""', 'के', 'लिए', 'तैयार', 'हो', 'जाइए।', 'हालाँकि,', 'आप', 'इस', 'पर', 'सवाल', 'उठाने', 'की', 'हिम्मत', 'न', 'करें', 'अन्यथा', 'आपको', '""जलवायु', 'परिवर्तन', 'से', 'इनकार', 'करने', 'वाला""', 'करार', 'दिया', 'जाएगा', 'और', 'इसके', 'लिए', 'आपकी', 'सदस्यता', 'रद्द', 'कर', 'दी', 'जाएगी।']",[35],[56]
"['ऑनलाइन', 'गलत', 'सूचना', 'ने', 'ट्रैफ़िक', 'फ़िल्टर', 'को', 'नगर', 'परिषद', 'की', 'स्थानीय', 'योजना', '2040', 'में', '15', 'मिनट', 'के', 'पड़ोस', 'के', 'प्रस्ताव', 'से', 'जोड़ा', 'है,', 'जिसमें', 'सुझाव', 'दिया', 'गया', 'है', 'कि', 'ट्रैफ़िक', 'फ़िल्टर', 'का', 'उपयोग', 'लोगों', 'को', 'उनके', 'स्थानीय', 'क्षेत्र', 'तक', 'सीमित', 'रखने', 'के', 'लिए', 'किया', 'जाएगा।', 'यह', 'सच', 'नहीं', 'है।', '“15', 'मिनट', 'के', 'पड़ोस', 'के', 'प्रस्ताव', 'का', 'उद्देश्य', 'यह', 'सुनिश्चित', 'करना', 'है', 'कि', 'प्रत्येक', 'निवासी', 'को', 'अपने', 'घर', 'से', '15', 'मिनट', 'की', 'पैदल', 'दूरी', 'के', 'भीतर', 'सभी', 'आवश्यक', 'चीजें', '(दुकानें,', 'स्वास्थ्य', 'देखभाल,', 'पार्क)', 'मिलें।', 'उनका', 'लक्ष्य', 'सेवाओं', 'का', 'समर्थन', 'करना', 'और', 'उन्हें', 'जोड़ना', 'है,', 'न', 'कि', 'उन्हें', 'प्रतिबंधित', 'करना']",[0],[44]
"['यूरोपीय', 'संघ', 'द्वारा', 'रवांडा', 'की', 'उड़ान', 'पर', 'रोक!', 'ब्रेक्सिटियर्स', 'को', 'युद्धस्थलों', 'पर', 'बुलाने', 'का', 'समय', 'आ', 'गया', 'है।']",[1],[17]
"['सेनेगल', 'में', 'COVID-19', 'के', 'लिए', 'सामूहिक', 'टीकाकरण', 'कल', '(4/8)', 'शुरू', 'किया', 'गया', 'और', 'इसे', 'प्राप्त', 'करने', 'वाले', 'पहले', '7', 'बच्चों', 'की', 'मौके', 'पर', 'ही', 'मौत', 'हो', 'गई।']",[0],[26]
"['à¤à¥', 'à¤°à¤·à¥', 'à¤Ÿà¤¾à¤šà¤¾à¤°', 'à¤', 'à¤•', 'à¤”à¤°', 'à¤¨à¤®à¥‚à¤¨à¤¾', 'à', '¤…à¤œà¥€à¤¤', 'à¤®à¤¿à¤²', 'à¤¬à¥', 'à¤°à¤¿à¤œ', '(à¤…à¤¹à¤®à¤¦à¤¾à¤¬', 'à¤¾à¤¦)', 'à¤¶à¥', 'à¤°à¥‚', 'à¤¹à¥', 'à¤ˆ', 'à¤¤à¤¬à¤¾à¤¹à¥€...']",[8],[15]
"['हमले', 'के', 'हथियारों', 'पर', 'प्रतिबंध', 'और', 'उच्च', 'क्षमता', 'वाली', 'पत्रिकाओं', 'पर', 'सीमा', 'बहाल', 'करने', 'और', 'सार्वभौमिक', 'पृष्ठभूमि', 'जांच', 'पास', 'करने', 'से', 'पहले', 'कितने', 'और', 'लोगों', 'को', 'मरना', 'होगा?', '1994', 'में', 'उनके', 'पारित', 'होने', 'के', 'बाद,', 'बड़े', 'पैमाने', 'पर', 'गोलीबारी', 'से', 'होने', 'वाली', 'मौतों', 'में', 'बड़ी', 'गिरावट', 'आई।', 'जब', 'प्रतिबंध', 'समाप्त', 'हो', 'गया,', 'तो', 'वे', 'फिर', 'उठ', 'खड़े', 'हुए।', 'हमें', 'अब', 'कार्रवाई', 'करनी', 'चाहिए.']",[28],[46]
"['इसे', 'वायरल', 'करो', 'भाई,', 'अगर', 'गाड़ी', 'पर', 'झंडा', 'नहीं', 'लगा', 'है', 'तो', 'उसका', 'कारण', 'बताओ।']",[0],[14]
"['रुग्ण', 'करना।', 'दुनिया', 'किस', 'स्थिति', 'में', 'आ', 'गई', 'है', 'जब', 'डॉक्टर', 'अपने', 'वैचारिक', 'विचारों', 'के', 'कारण', 'जानबूझकर', 'मरीजों', 'का', 'गलत', 'निदान', 'कर', 'रहे', 'हैं?']",[2],[20]
"['मैंने', 'हमेशा', 'पहले', 'से', 'मौजूद', 'स्थितियों', 'वाले', 'अमेरिकियों', 'की', 'सुरक्षा', 'में', 'विश्वास', 'किया', 'है।', 'अवधि।', 'जो', 'कोई', 'अन्यथा', 'कहता', 'है', 'वह', 'सच', 'नहीं', 'कह', 'रहा', 'है।', '#GAsen', '#GApol']",[0],[13]
"['सुरक्षित', 'रहें', 'और', 'इस', 'प्रकार', 'के', 'पुरुषों', 'से', 'सावधान', 'रहें,', 'सुनसान', 'जगह', 'पर', 'अकेले', 'न', 'रहें', '#HatmanKillerInमुंबई']",[0],[14]
"['अगर', 'बीजेपी', 'सरकार.', 'यदि', 'उनके', 'द्वारा', 'पैदा', 'की', 'गई', 'गड़बड़ी', 'को', 'ठीक', 'करने', 'का', 'कोई', 'इरादा', 'होता', 'तो', 'वे', 'क्षुद्र', 'राजनीति', 'को', 'किनारे', 'रख', 'देते', 'और', 'पूर्व', 'प्रधान', 'मंत्री', 'डॉ.', 'मनमोहन', 'सिंह', 'जैसे', 'विशेषज्ञों', 'की', 'मदद', 'लेते', '-', 'जिन्होंने', 'कई', 'बार', 'आर्थिक', 'मामलों', 'में', 'अपनी', 'योग्यता', 'साबित', 'की', 'है।', '#EconomyKhatreMeinHai']",[26],[48]
"['यदि', 'किसी', 'की', 'डूबने', 'से', 'मृत्यु', 'हो', 'जाए', 'और', 'शव', '3-4', 'घंटे', 'के', 'अंदर', 'मिल', 'जाए', 'तो', 'मृतक', 'के', 'कपड़े', 'उतारकर', 'शरीर', 'को', 'डेढ़', 'क्विंटल', 'नमक', 'से', 'ढक', 'दें।', 'नमक', 'शरीर', 'से', 'पानी', 'को', 'धीरे-धीरे', 'बाहर', 'निकाल', 'देगा।', 'जब', 'व्यक्ति', 'होश', 'में', 'आ', 'जाए', 'तो', 'उसे', 'डॉक्टर', 'के', 'पास', 'ले', 'जाएं।', 'यदि', 'आप', 'किसी', 'डूबे', 'हुए', 'व्यक्ति', 'को', 'अस्पताल', 'ले', 'गए', 'हैं', 'और', 'डॉक्टरों', 'ने', 'उसे', 'मृत', 'घोषित', 'कर', 'दिया', 'है,', 'तो', 'नमक', 'उपचार', 'के', 'साथ', 'आगे', 'बढ़ें।', 'भगवान', 'की', 'कृपा', 'से', 'सब', 'ठीक', 'हो', ""जाएगा।'"", 'एक', 'बार', 'डॉक्टर', 'द्वारा', 'मरीज', 'को', 'मृत', 'घोषित', 'कर', 'देने', 'के', 'बाद', 'दाह-संस्कार', 'करने', 'में', 'जल्दबाजी', 'न', 'करें']",[51],[53]
"['माइक', 'लिंडेल', 'का', 'कहना', 'है', 'कि', '13', 'अगस्त', 'तक', 'दुनिया', 'भर', 'में', 'चर्चा', 'चुनाव', 'को', 'पलटने', 'और', 'कम्युनिस्टों', 'को', 'बाहर', 'करने', 'की', 'होगी।', 'उन्होंने', 'यह', 'भी', 'कहा', 'कि', 'कई', 'डाउन', 'टिकट', 'सीनेटर', 'होंगे', 'जिनके', 'चुनाव', 'परिणाम', 'अलग-अलग', 'होंगे।']",[0],[22]
"['दूसरी', 'तिमाही', 'में', 'अर्थव्यवस्था', 'में', 'थोड़ी', 'तेजी', 'आई,', 'खुदरा', 'बिक्री', 'और', 'निर्माण', 'दोनों', 'में', 'अच्छे', 'मौसम', 'और', 'साल', 'की', 'शुरुआत', 'में', 'बर्फबारी', 'के', 'प्रभाव', 'से', 'मदद', 'मिली।']",[0],[24]
"['अनूदित:', 'गोरखपुर', 'नौकाविहार,', 'रामगढ़वा', 'ताल,', 'सेल्फी', 'लेते', 'समय', 'लड़की', 'को', 'मगरमच्छ', 'ने', 'पकड़', 'लिया']",[1],[9]
"['एनएचसीएस', 'शिक्षा', 'बोर्ड', 'की', 'नियमित', 'बोर्ड', 'बैठक']",[0],[6]
"['हमारे', 'पास', 'दो', 'सप्ताह', 'पहले', 'एक', 'कामिकेज़', 'मिनी-बजट', 'था।', 'प्रत्यक्ष', 'परिणाम', 'के', 'रूप', 'में,', 'बंधक', 'बढ़', 'रहे', 'हैं।', 'और', 'थोड़ा-बहुत', 'नहीं-सैकड़ों', 'पाउंड,', '£500', 'प्रति', 'माह', 'औसत', 'है।', 'अब', 'ऐसे', 'बहुत', 'से', 'लोग', 'नहीं', 'हैं,', 'बहुत', 'से', 'परिवार', 'नहीं', 'हैं,', 'जो', 'इस', 'प्रकार', 'की', 'वृद्धि', 'वहन', 'कर', 'सकें।', 'कभी-कभी', 'ये', 'चीजें', 'किसी', 'विश्व', 'घटना', 'के', 'कारण', 'घटित', 'होती', 'हैं—यह', 'दो', 'सप्ताह', 'पहले', 'सरकार', 'के', 'मिनी-बजट', 'के', 'कारण', 'स्वतःस्फूर्त', 'है']",[27],[46]
"['बीजेपी', 'सांसद', 'सनी', 'देओल', 'को', 'सिख', 'भाईयों', 'ने', 'गुरुद्वारे', 'से', 'धक्के', 'देके', 'निकाला...']",[0],[8]
"['यदि', 'कोई', 'व्यक्ति', 'मक्खन', 'खाता', 'है', 'तो', 'उसका', 'रक्त', 'संचार', 'अच्छा', 'रहता', 'है', 'और', 'त्वचा', 'में', 'भी', 'निखार', 'आता', 'है,', 'मक्खन', 'खाने', 'से', 'व्यक्ति', 'की', 'आंखों', 'की', 'रोशनी', 'बढ़ती', 'है', 'और', 'आंखों', 'से', 'संबंधित', 'रोग', 'दूर', 'हो', 'जाते', 'हैं']",[0],[34]
"['अब', 'बहुत', 'हो', 'गया', 'है।', 'अमेरिका,', 'आप', 'बंदूकों', 'पर', 'कार्रवाई', 'की', 'मांग', 'कब', 'करने', 'जा', 'रहे', 'हैं?', 'एक', 'युवा', 'श्वेत', 'राष्ट्रवादी', 'द्वारा', 'एक', 'और', 'संवेदनहीन', 'सामूहिक', 'हत्या।', 'ट्रम्प,', 'आप', 'हमारे', 'देश', 'में', 'बढ़ती', 'इन', 'हत्याओं', 'के', 'लिए', 'दोष', 'स्वीकार', 'करने', 'से', 'बच', 'नहीं', 'सकते,', 'जो', 'आपकी', 'नस्लीय', 'आलोचना', 'से', 'प्रेरित', 'हैं!']",[27],[50]
"['केंटुकी', 'फ्राइड', 'चिकन', 'वर्षों', 'तक', 'यह', 'दावा', 'करने', 'की', 'कोशिश', 'के', 'बाद', 'अपना', 'केस', 'हार', 'गया', 'कि', 'यह', '100%', 'चिकन', 'है।', 'कंपनी', 'को', 'दोषी', 'पाया', 'गया', 'कि', 'इसमें', 'केवल', '15%', 'चिकन', 'था', 'और', 'शेष', '85%', 'केवल', 'कुत्तों', 'के', 'लिए', 'मानव', 'उपभोग', 'के', 'लिए', 'अच्छा', 'नहीं', 'था।', 'इस्लामिक', 'ज्यूडिशियल', 'काउंसिल', 'ने', 'अपना', 'गारंटी', 'प्रमाणपत्र', 'वापस', 'ले', 'लिया', 'क्योंकि', 'इसमें', 'मसाला', 'भी', 'पाया', 'गया', 'था']",[21],[45]
"['जब', 'मैं', 'छोटी-छोटी', 'चीजें', 'चुराता', 'था', 'तो', 'अगर', 'मेरी', 'मां', 'मुझे', 'रोक', 'देती', 'तो', 'मैं', 'डाकू', 'नहीं', 'बनता']",[1],[17]
"['*26', 'और', '27', 'सितंबर', 'को', 'बैंक', 'हड़ताल', 'की', 'घोषणा*,', '*28', 'सितंबर', 'को', 'चौथा', 'शनिवार', 'है*,', '*29', 'को', 'रविवार', 'है..*', '*30', 'को', 'अर्धवार्षिक', 'समापन.*', '*2', 'अक्टूबर', 'को', 'गांधी', 'जयंती', 'की', 'छुट्टी.*', '*तदनुसार', 'योजना', 'बनाएं*']",[0],[18]
"['अनुस्मारक:', 'डेमोक्रेट', 'ही', 'राजनीति', 'खेलने', 'और', 'चुनाव', 'से', 'पहले', 'ट्रम्प', 'पर', 'हमला', 'करने', 'के', 'लिए', 'वैक्स', 'विरोधी', 'और', 'विज्ञान', 'विरोधी', 'साजिशें', 'फैला', 'रहे', 'थे।', 'अब', 'डेमोक्रेट', 'और', 'मीडिया', 'उस', 'आख्यान', 'को', 'बदलने', 'और', 'रिपब्लिकन', 'को', 'दोष', 'देने', 'की', 'कोशिश', 'करने', 'के', 'लिए', 'बेताब', 'हैं।', 'लेकिन', 'यह', 'सब', 'टेप', 'पर', 'है.', 'देखो', '-']",[0],[23]
"['मैं', 'एक', 'मुस्लिम', 'हूं,', 'मेरा', 'धर्म', 'किसी', 'दूसरे', 'आदमी', 'को', 'मेरा', 'हाथ', 'पकड़ने', 'की', 'इजाजत', 'नहीं', 'देता!', '#इस्लाम_की_शहजादिया']",[2],[16]
"['मलिक', 'हाइट्स', 'के', 'किरायेदारों', 'के', 'बारे', 'में', 'सोचें,', 'जो', 'आग', 'की', 'चपेट', 'में', 'है:', 'यह', 'अल्ट्रा', 'आधुनिक', '9', 'मंजिला', 'वाणिज्यिक', 'परिसर', 'है,', 'जो', 'प्राइम', 'एडम्स', 'आर्केड', 'क्षेत्र', 'में', 'नोंग', 'रोड', 'के', 'साथ', 'रणनीतिक', 'रूप', 'से', 'स्थित', 'है।', 'वहां', 'एक', 'कार', 'शोरूम', 'है', 'और', 'एक', 'के', 'बाद', 'एक', 'कारों', 'में', 'विस्फोट', 'हो', 'रहा', 'है.', 'हालात', 'ख़राब', 'दिख', 'रहे', 'हैं']",[0],[35]
"['यूरोपीय', 'संघ', 'के', 'लिए', 'अनिवार्य', 'टीकाकरण', 'अभी', 'रडार', 'के', 'तहत', 'पारित', 'हुआ', 'है', 'इससे', 'कोई', 'फर्क', 'नहीं', 'पड़ता', 'कि', 'महामारी', 'खत्म', 'हो', 'गई', 'है', 'और', 'टीका', 'धोखाधड़ी', 'साबित', 'हुआ', 'है,', 'वे', 'वैसे', 'भी', 'इसके', 'लिए', 'जा', 'रहे', 'हैं।', 'निकट', 'भविष्य', 'में', 'सभी', 'एटीएम', 'को', 'क्यूआर', 'कोड', 'एटीएम', 'से', 'बदल', 'दिया', 'जाएगा,', 'बेल्जियम', 'है', 'उन्हें', 'पहले', 'से', 'ही', 'स्थापित', 'कर', 'रहा', 'हूँ']",[38],[58]
"['रेडिकल', 'लेफ्ट', 'डेमोक्रेट्स', 'और', 'उनके', 'फेक', 'न्यूज', 'मीडिया', 'पार्टनर,', 'लिटिल', 'एडम', 'शिफ', 'के', 'नेतृत्व', 'में,', 'और', 'मेरे', 'खिलाफ', '21', 'रन', 'पर', 'जीरो', 'पर', 'बल्लेबाजी', 'करते', 'हुए,', 'फिर', 'से', 'उसी', 'स्थिति', 'में', 'हैं!', 'उन्हें', 'लगता', 'है', 'कि', 'मैंने', '""अत्यधिक', 'पक्षपातपूर्ण""', 'व्हिसलब्लोअर', 'के', 'आधार', 'पर', 'एक', 'निश्चित', 'विदेशी', 'नेता', 'के', 'साथ', '""पागल""', 'बातचीत', 'की', 'होगी।']",[8],[52]
"['ऐसा', 'प्रतीत', 'होता', 'है', 'कि', 'पिछले', 'कुछ', 'वर्षों', 'में', 'गिरावट', 'की', 'प्रवृत्ति', 'धीमी', 'हो', 'गई', 'है', 'और', 'इसमें', 'कुछ', 'उतार-चढ़ाव', 'दिख', 'रहा', 'है']",[0],[22]
"['राजस्थान', 'सरकार', 'के', 'द्वारा', 'बहुत', 'नमस्ते', 'महत्वपूर्ण', 'आईपीसी', 'की', 'धारा', 'में', 'मदरसा', 'मस्जिद', 'के', 'संदर्भ', 'में', 'निर्णय', 'लेकर', 'डी.ए', 'आलम', 'ए', 'इस्लाम', 'के', 'लोग', 'को', 'राहत', 'पहुंचाने', 'का', 'एक', 'शानदार', 'सरकार', 'हिन्दू', 'को', 'जन्माष्टमी', 'पर', 'दिया', 'है', 'अब', 'अगर', 'जेहादी', 'आपके', 'घर', 'के', 'ध', 'मज़ार', 'या', 'मस्जिद', 'झटका', 'है', 'और', 'आप', 'उनको', 'अन्य', 'है', 'तो', '3', 'साल', 'के', 'के', 'लिए', 'तुम्हें', 'सीधे', 'जेल', 'होगी.कोई', 'अंततः', 'नहीं।', 'आप', 'ध', 'भी', 'कांग्रेस', 'को', 'वोट', 'करें', 'चलो', 'अपने', 'घर', 'में', 'नमस्ते', 'मज़ार', 'फ़ोन', 'सकता', 'है', 'हो', 'वो', 'भी', 'मुफ़्त', 'में।', 'इस', 'भाईचारे', 'का', 'सारा', 'श्रेय', 'सेकुलर', 'हिन्दू', 'को', 'ॐ', 'है', 'हाँ', 'सरकार', 'का', 'सभी', 'सेकुलर', 'हिन्दू', 'की', 'ओर', 'से', 'अन्य', 'जाहिर', 'है', 'करना', 'हैं', 'और', 'सारे', 'सेकुलर', 'हिन्दू', 'हाँ', 'सरकार', 'से', 'उम्मीद', 'है', 'करना', 'है', 'की', 'वो', 'जैसे', 'नमस्ते', 'हिन्दू', 'की', 'जड़ते', 'ध', 'भी', 'खोदते', 'रहे।', 'और', 'इस', 'सुंदर', 'कार्य', 'के', 'के', 'लिए', 'सेकुलर', 'हिन्दू', 'का', 'वोट', 'करें', 'आपके', 'के', 'लिए', 'ठीक', 'है', 'समझे.']",[0],[63]
"['शुक्रवार', 'को', 'कैपिटल', 'हिल', 'के', 'सामने', 'जो', 'बाइडेन', 'का', 'नया', 'अमेरिका.']",[0],[10]
"['आप', 'पार्टी', 'के', 'सुप्रीमो', 'माननीय', 'केजरीवाल', 'जी', 'के', 'गुजरात', 'चुनाव', 'घोषणापत्र', 'के', 'हर', 'बिंदु', 'को', 'ध्यान', 'से', 'पढ़ें', 'और', 'तय', 'करें', 'कि', 'देश', 'की', 'दिशा', 'और', 'दशा', 'क्या', 'होगी?', '#अरविंद_केजरीवाल', 'एक', 'बाप', 'का', 'बेटा', 'है।']",[1],[28]
"['कोलाइडल', 'सिल्वर', 'लगभग', 'किसी', 'भी', 'प्रकार', 'की', 'स्वास्थ्य', 'समस्याओं', 'के', 'लिए', 'एक', 'बड़ा', 'उपाय', 'है,', 'खासकर', 'यदि', 'आप', 'कोविड-19', 'से', 'चिंतित', 'हैं।', 'यह', 'घाव', 'भरने', 'में', 'सहायता', 'कर', 'सकता', 'है,', 'त्वचा', 'विकारों', 'में', 'सुधार', 'कर', 'सकता', 'है,', 'और', 'फ्लू,', 'निमोनिया,', 'हर्पीस,', 'आंखों', 'में', 'संक्रमण,', 'दाद,', 'कैंसर', 'और', 'एड्स', 'जैसी', 'बीमारियों', 'को', 'रोक', 'सकता', 'है', 'या', 'उनका', 'इलाज', 'कर', 'सकता', 'है।']",[2],[20]
"['जुलाई-सितंबर', 'और', 'अक्टूबर-दिसंबर', '2022', 'के', 'बीच', 'नीट', 'पास', 'करने', 'वाले', '16-24', 'साल', 'के', 'युवाओं', 'की', 'संख्या', 'में', '64,000', 'की', 'वृद्धि', 'हुई,', 'और', 'यह', 'पूरी', 'तरह', 'से', 'एनईईटी', 'और', 'बेरोजगार', 'युवाओं', 'की', 'संख्या', 'में', 'वृद्धि', 'से', 'प्रेरित', 'था,', 'जिसमें', '65,000', 'की', 'वृद्धि', 'हुई।', '.', '“हालांकि', 'कुल', 'मिलाकर', 'एनईईटी', 'दरें', 'ऐतिहासिक', 'दृष्टि', 'से', 'कम', 'हैं', '-', 'और', 'वित्तीय', 'संकट', 'के', 'बाद', 'देखी', 'गई', 'दरों', 'से', 'काफी', 'नीचे', 'हैं', '-', 'हाल', 'के', 'महीनों', 'में', 'यह', 'बढ़ोतरी', 'चिंताजनक', 'है']",[0],[42]
"['बधाई', 'हो', 'टाटाय', 'डिगोंग......', 'आप', 'अब', 'भी', 'मेरे', 'सर्वकालिक', 'नंबर', '1', 'हैं।']",[0],[3]
"['जीपी', 'प्रशिक्षुओं', 'की', 'संख्या', 'की', 'गणना', 'यह', 'जानने', 'के', 'लिए', 'उपयोगी', 'है', 'कि', 'कितने', 'जीपी', 'प्रशिक्षु', 'हैं।', '“रोगी', 'की', 'देखभाल', 'प्रदान', 'करने', 'के', 'लिए', 'वर्तमान', 'में', 'कितने', 'जीपी', 'उपलब्ध', 'हैं,', 'इसके', 'बारे', 'में', 'सोचते', 'समय', 'यह', 'बहुत', 'कम', 'उपयोगी', 'है']",[0],[16]
"['ब्रेकिंग:', 'वित्तीय', 'समस्याओं', 'के', 'कारण', 'ब्रिटेन', 'ने', 'यूक्रेन', 'को', 'दी', 'जाने', 'वाली', 'सहायता', 'रोकी।', 'सुनक', 'का', 'कहना', 'है', 'कि', 'ब्रिटेन', 'का', '“गंभीर', 'आर्थिक', 'संकट”', 'है']",[1],[13]
"['HEK-239', '[sic]', 'कृत्रिम', 'स्वाद', 'गर्भपातित', 'भ्रूण', 'कोशिकाओं', 'का', 'उपयोग', 'करता', 'है']",[0],[9]
"['हम', '@श्रम', 'का', 'वित्तपोषण', 'नहीं', 'करते', 'हैं']",[0],[4]
"['महामारी', 'के', 'दौरान', 'विभिन्न', 'देशों', 'में', 'सकल', 'घरेलू', 'उत्पाद', 'की', 'वृद्धि', 'के', 'आंकड़े', '100%', 'तुलनीय', 'नहीं', 'हैं।', 'शिक्षा', 'और', 'स्वास्थ्य', 'क्षेत्रों', 'में', 'उत्पादन', 'की', 'गणना', 'के', 'तरीके', 'में', 'अंतर', 'के', 'कारण', 'यूके', 'की', 'वृद्धि', '2020', 'में', 'अपेक्षाकृत', 'कम', 'है', '-', 'और', '2021', 'और', '2022', 'में', 'अधिक', 'है।']",[22],[46]
