tokens,span_start_index,span_end_index
"['கீழே', 'நிற்கும்', 'கனாவின்', 'கைகளில்', 'ராஜ்நாத்', 'ஒரு', 'பொம்மை', 'போல்', 'தெரிகிறது,', 'மேலும்', 'ரஃபேல்', 'ஜெட்', 'விமானத்தில்', 'ஓஎம்', 'வரைவதற்கு', 'அவரைப்', 'பயன்படுத்துகிறார்.']",[3],[16]
"['\U0001fa78', 'இரத்தம்', 'மூலம்', 'பரவும்', 'நோய்கள்', 'மற்றும்', 'நோய்த்தொற்றுகள்', 'இல்லாவிட்டால்', 'பாதுகாப்பானது', 'என', 'அறிவியல்', 'மற்றும்', 'மருத்துவ', 'ரீதியாக', 'நிரூபிக்கப்பட்டுள்ளது.', '\U0001fa78', 'நமது', 'உடல்கள்', 'ஒவ்வொரு', 'மாதமும்', 'நமக்குத்', 'தேவையானதை', 'உற்பத்தி', 'செய்கின்றன', '\U0001fa78', 'கால', 'இரத்தத்தை', 'தாவர', 'உரமாகப்', 'பயன்படுத்தலாம்']",[1],[14]
"['வழக்குகள்,', 'சேர்க்கைகள்,', 'இறப்புகள்', 'போன்றவை', 'இயற்கையான', 'சீரற்ற', 'மாற்றங்களால்', 'நாளுக்கு', 'நாள்', 'மாறுபடும்,', 'ஆனால்', 'வாரம்', 'முழுவதும்', 'முறையாக', 'மாறுபடும்,', 'எனவே', 'வார', 'இறுதி', 'நாட்களில்', 'விகிதங்கள்', 'தொடர்ந்து', 'குறைவாக', 'இருக்கும்.']",[0],[22]
"['செய்தியாளர்', 'சந்திப்புகளில்', 'புடினைக்', 'குற்றம்', 'சாட்டுகிறார்..', 'பின்னர்', 'அது', 'அவருடைய', 'சொந்தத்', 'திட்டத்தின்', 'ஒரு', 'பகுதியை', 'ஒப்புக்கொள்கிறார்.', 'நோயுற்றது.']",[5],[12]
"['வாக்காளர்', 'மோசடி', 'செய்ததை', 'ஒப்புக்கொண்ட', 'பிடன்!', '@JoeBiden', 'வரலாற்றில்', '€œமிகவும்', 'விரிவான', 'வாக்காளர்', 'மோசடி', 'அமைப்பைக்', 'கொண்டிருப்பதைப்', 'பற்றி', 'பெருமிதம்', 'கொள்கிறார்', 'பாருங்கள்']",[0],[16]
"['சனா', 'நா', 'டூடூ', 'நா', 'யான்', '😢']",[0],[5]
"['கடத்தப்பட்ட', 'பெண்ணுடன்', '*ISIS*', 'பயங்கரவாதி', '*ஸ்பானிஷ்', 'போலீஸ்*', 'ஷார்ட்', 'ஷூட்டர்களால்', 'சுட்டுக்', 'கொல்லப்பட்டான்...', 'என்ன', 'ஒரு', 'வினாடியில்', 'ஒரு', 'ஷாட்.', 'பார்க்க', 'ஆச்சரியமாக', 'இருக்கிறது', '🤔🤔🤔👌👌👌', '*-', 'இதுதான்', 'நமது', 'ராஜ்யத்துக்கு', 'ஆவிசியம்', '✌️', '-*']",[0],[9]
"['நடப்பு', 'சீசனுக்கு', 'பழங்களில்', 'ராஜாவை', 'தேர்வு', 'செய்தால்', 'அது', 'பலாப்பழமாக', 'இருக்கும்.', '💚', 'இது', 'மிதமான', 'அளவு', 'கலோரிகளைக்', 'கொண்டுள்ளது,', 'ஒரு', 'கப்', '(165-கிராம்)', 'சேவையில்', '155', 'வழங்குகிறது.', 'ஏறக்குறைய', '92%', 'கலோரிகள்', 'கார்போஹைட்ரேட்டுகளிலிருந்து', 'வருகின்றன,', 'மீதமுள்ளவை', 'புரதம்', 'மற்றும்', 'சிறிய', 'அளவு', 'கொழுப்பிலிருந்து', 'வருகின்றன.', '🥣', 'உண்மையில்,', 'இதை', 'இறைச்சிக்கு', 'மாற்றாகப்', 'பயன்படுத்தலாம்.', 'ஆம்!', '😮', 'இந்த', 'கோல்டன்', 'டிலைட்டில்', 'இன்னும்', 'என்ன', 'இருக்கிறது?', '💛', '✔️', 'இதில்', 'உங்களுக்கு', 'தேவையான', 'அனைத்து', 'வைட்டமின்கள்', 'மற்றும்', 'தாதுக்கள்', 'உள்ளன', '.', '_', '_', '_', '_', '_', 'நீரிழிவு', 'நோயைக்', 'கட்டுப்படுத்த', 'உதவுகிறது', '✔️', 'காயம்', 'குணமடைய', 'உதவுகிறது', '✔️', 'இரத்த', 'அழுத்தத்தைக்', 'குறைக்கிறது', 'மற்றும்', 'இதய', 'ஆரோக்கியத்தை', 'மேம்படுத்துகிறது', '✔️', 'சருமம்', 'மற்றும்', 'ஆரோக்கியமான', 'கூந்தலை', 'அதிகரிக்கிறது', '✔️', 'தோல்', 'சூரிய', 'பாதிப்பு', 'மற்றும்', 'வயதானதை', 'தடுக்கிறது', '✔️', 'எலும்பு', 'ஆரோக்கியத்தை', 'ஆதரிக்கிறது', 'மற்றும்', 'அதிக', 'புரதச்சத்து', 'காரணமாக', 'தசைகளை', 'உருவாக்க', 'உதவுகிறது', '✔️', 'புற்றுநோய்க்கு', 'எதிராக', 'போராடும்', 'பண்புகளைக்', 'கொண்டுள்ளது', 'நோய்', 'எதிர்ப்பு', 'சக்தி,', 'வைட்டமின்', 'சி', 'அதிகம்', 'உள்ளதால்,', 'அடுத்த', 'முறை', 'நீங்கள்', 'பழங்கள்', 'வாங்கச்', 'செல்லும்போது,', 'உங்கள்', 'வண்டியில்', 'பலாப்பழத்தைச்', 'சேர்க்க', 'மறக்காதீர்கள்.']",[86],[126]
"['லத்தீன்', 'இனத்தை', 'அழிக்க', 'வேண்டும்', 'என்று', 'டிரம்ப்', 'அழைப்பு', 'விடுத்ததை', 'நான்', 'தவறாகப்', 'பேசிவிட்டேன்.', 'என்', 'தவறு', 'தற்செயலாக', 'நடந்தது,', 'மன்னிக்கவும்.', 'டிரம்பின்', 'நிறமுள்ள', 'மக்கள்', 'மீதான', 'தொடர்ச்சியான', 'தாக்குதல்', 'மற்றும்', 'புலம்பெயர்ந்தோரின்', 'ஓட்டத்தை', 'விவரிக்க', 'அவர்', '""படையெடுப்பு""', 'என்ற', 'வார்த்தையைப்', 'பயன்படுத்துவது', 'வேண்டுமென்றே', 'மற்றும்', 'நிலையானது.']",[0],[2]
"['பிரேக்கிங்:', 'ஜனவரி', '6', 'ஆம்', 'தேதி', 'நகரத்தைப்', 'பாதுகாக்க', '10,000', 'தேசிய', 'காவலர்', 'துருப்புகளைக்', 'கோரியதாக', 'டிரம்ப்', 'உறுதிப்படுத்தினார்.', 'பெலோசியின்', 'கீழ்', 'கேபிடல்', 'அதிகாரிகள்', 'மறுத்துவிட்டனர்.']",[1],[13]
"['#Scamdemic-ஐ', 'மற்ற', 'நாடுகள்', 'எவ்வாறு', 'கையாள்கின்றன', 'என்பது', 'பற்றி', 'நான்', 'உண்மையில்', 'கூறவில்லை,', 'கோவிட்-19', 'இன்', 'உயிர்', 'பிழைப்பு', 'விகிதங்கள்', 'இதோ:', '99.983%', '99.956%', '99.944%', '99.957%', '99.965%', '99.972%', '99.975%', 'நாம்', 'இதைப்', 'பார்த்தால்,', '99.975%', '€™', 'பீதி', 'கட்டுப்பாட்டில்', 'இல்லை', 'என்பதை', 'உணர்ந்தேன்']",[0],[30]
"['கஞ்சா', 'அல்லது', 'கன்னாபினாய்டுகள்', 'புற்றுநோயைக்', 'குணப்படுத்தும்', 'என்பதற்கு', 'உறுதியான', ""'ஆதாரம்'"", 'இருப்பதாகக்', 'கூறுவது', 'மிகவும்', 'தவறானது']",[0],[4]
"['ஒரு', 'INVASÃO', 'E', 'DEPREDAÃ‡ÃƒO', 'DOS', 'PRÃ‰DIOS', 'EM', 'BRASÃ', 'LIA', 'NÃƒO', 'FOI', 'FEITA', 'POR', 'தேசபக்தர்கள்', 'E', 'SIM', 'போர்', 'ஜென்டே', 'ஸ்பெஷலிசாடா,', 'QUE', 'TAL', 'A', 'POLÃ', 'CIA', 'OSTERIGADA']",[1],[24]
"['இந்தோனேசியாவின்', 'செமேரு', 'மலையில்', 'எரிமலை', 'வெடிப்பு', 'உள்ளது,', 'அது', 'கோரியோலிஸை', 'புறக்கணிக்கிறது,', 'விசித்திரமான...']",[0],[4]
"['ஸ்மாக்கிங்', 'மீதான', 'பெற்றோரின்', 'அணுகுமுறைகள்', 'காலப்போக்கில்', 'மாறிவிட்டன', 'என்பதற்கான', 'சான்றுகள்', 'உள்ளன,', 'ஏனெனில்', 'ஸ்மாக்கிங்', 'என்பது', 'பெற்றோரை', 'விட', 'தற்போதைய', 'பெற்றோரால்', 'பயன்படுத்தப்படுவது/பயன்படுத்தப்படுவது', 'குறைவு,', 'மேலும்', 'ஸ்மாக்கிங்', 'குறித்த', 'பெற்றோரின்', 'கருத்துக்களுக்கும்', 'அவர்களின்', 'வயதுக்கும்', 'இடையே', 'அடிக்கடி', 'தொடர்பு', 'உள்ளது', '(', 'வயதான', 'பெற்றோரை', 'விட', 'இளைய', 'பெற்றோர்கள்', 'ஸ்மாக்கிங்', 'பற்றி', 'எதிர்மறையான', 'கருத்துக்களைக்', 'கொண்டுள்ளனர்)']",[0],[39]
"['.', '@AOC', 'தனது', 'இன்ஸ்டா', 'நேரலையில்', 'கிளர்ச்சியின்', 'போது', 'கலகக்காரர்கள்', 'தனது', 'அலுவலகத்திற்குள்', 'நுழைந்ததாக', 'கூறினார்.', 'இது', 'நேர்மையாக', 'எலும்பை', 'குளிர்விக்கிறது.']",[1],[11]
"['உடைப்பு:', 'குடியரசு', 'தினத்தன்று', 'பூர்னியாவில்', 'பாகிஸ்தான்', 'கொடி', 'ஏற்றப்பட்டது.', 'குடியரசு', 'தினம்', '2023PurneaNews', '#BiharNews', '#republicday2023']",[1],[6]
"['மிச்சிகன்', 'வாக்குப்பதிவு', 'இயந்திரங்களில்', '68%', 'பிழை', 'விகிதம்.', 'சட்டப்படி,', 'ஒரு', 'சதவீதத்தின்', 'சிறிய', 'சதவீதமாக', 'இருக்க', 'வேண்டும்.', 'மிச்சிகன்', 'மாநில', 'செயலாளர்', 'சட்டத்தை', 'மீறினாரா?', 'காத்திருங்கள்!']",[0],[5]
"['DUQUE', 'க்கு', 'பதிலாக', 'DOC', 'WILLIE', 'Angry', 'DUQUE', '_', 'DUTERTE', 'DOH', 'RAFFY', 'TULFO']",[0],[11]
"['#சட்டம்', '#செய்தி', '#சுதந்திரம்', '#அழகு', '#அறிவியல்', '#மாடல்', '#மருந்து', '#ஒப்பனை', '#புகைப்படம்', '#வணிகம்', '#பயணம்', '#பச்சை', '#கலைஞர்', '#ஜிம்', '#நடனம்', '#இசை', '#கிளப்', '#உடற்பயிற்சி', '#உணவு', '#மரைன்கள்', '#தற்காப்பு', 'கலைகள்', '#உடலமைப்பு', '#வீரர்', '#இராணுவ', '#மருத்துவர்', '#அறிவு', '#uk', '#letlondonlive']",[6],[28]
"['ஆஹா!', '100', 'வயது', 'முதியவர்', 'ஒருவர்', 'மில்லியன்', 'வலுவான', 'லண்டன்', 'மார்ச்சில்', 'நேற்று', 'இணைந்தார்.', 'மிக', 'மூத்த', 'வயதில்', 'பெரும்பாலான', 'ஆண்களை', 'விட', 'அதிக', 'மூளை', 'கொண்ட', 'ஒரு', 'மனிதன்.', '100', 'வயது!!!!!!!!!']",[11],[21]
"['நேபாளத்தில்', 'மோடி', 'குறித்து', 'நேபாள', 'எம்.பி', 'கூறியதை', 'ஒவ்வொரு', 'இந்தியனும்', 'அவசியம்', 'கேட்க', 'வேண்டும்']",[0],[10]
"['பிரேக்கிங்', 'நியூஜ்', 'பிஹார்', 'பிஹார்', 'கே', 'ஸ்மார்ட்சிட்டி', 'படனா', 'நான்', 'भाजपा', 'பிதாயக்', 'கே', 'லாத்', 'ஜுடா', 'கே', 'மசீன்', 'நான்', 'ஜம்', 'கர்', 'ஹுயி', 'ஜனதா', 'கே', 'த்வாரா', 'குட்டை', 'ரோடு', 'இல்லை', 'தோ', 'வாக்கு', 'இல்லை', 'கோ', 'லெகர்', 'ஹுஆ', 'தா', 'விவாதம்', 'நேதா', 'ஜி', 'கேத்வாரா', 'गलत', 'சப்தோ', 'கே', 'காரணம்', 'ஹோ', 'கை', 'குட்டை']",[1],[32]
"['புஹாரியின்', 'அரிசி', 'இப்போது', 'சவுதி', 'அரேபியாவில்', 'கிடைக்கிறது', '🇸🇦', 'வாழ்த்துக்கள்', 'நைஜீரியர்கள்', '🇳🇬', '#iStandWithBuhari']",[0],[10]
"['தொங்கும்', 'மரம்', 'ஒரு', 'அதிசயம்']",[0],[2]
"['மெர்க்', '""குதிரை', 'மருந்தை""', 'மீண்டும்', 'பேக்கேஜிங்', 'செய்து', 'அதை', 'மிகவும்', 'விலை', 'உயர்ந்ததாக', 'ஆக்குவது', 'போல்', 'தெரிகிறது!', 'இது', 'மாத்திரை', 'வடிவில்', 'சி.க்கு', '""புதிய""', 'சிகிச்சையாக', 'இருக்கும்.', 'மற்றும்', 'ஆம்!', 'செயல்திறன்', 'மற்றும்', 'பாதுகாப்பிற்காக', '2015', 'இல்', 'அமைதிக்கான', 'நோபல்', 'பரிசை', 'வென்றதால்', 'அதன்', 'பாதுகாப்பில்', 'அவர்கள்', 'உறுதியாக', 'உள்ளனர்.', 'மறுபெயரிடுவதற்கும்', 'காப்புரிமை', 'பெறுவதற்கும்', 'அவர்கள்', 'ஃபார்முலாவை', 'கொஞ்சம்', 'மாற்றிவிட்டார்கள்', 'என்பது', 'என்', 'யூகம்.', 'அமெரிக்காவிற்கு', '$3.7', 'பில்லியன்', 'மருந்துகளை', 'வாங்க', 'விருப்பம்', 'உள்ளது.', 'இப்போது', 'சொல்லுங்கள்,', 'மக்கள்', 'ஏன்', 'வேலை', 'இழக்கிறார்கள்,', 'நம்', 'குழந்தைகள்', 'ஏன்', 'மன', 'உளைச்சலுக்கு', 'ஆளாகிறார்கள்?']",[13],[18]
"['இது', 'மிகவும்', 'அசாதாரணமான', 'உண்மை.', 'மற்ற', 'ஐரோப்பிய', 'ஒன்றிய', 'கடவுச்சீட்டுகள்', 'எத்தனை', 'பேரிடம்', 'உள்ளது', 'என்று', 'எனக்கு', 'ஆச்சரியமாக', 'இருக்கிறது?']",[4],[14]
"['அற்புதமான,', 'கற்பனை', 'செய்ய', 'முடியாத,', 'நம்பமுடியாத,', 'அரிதான.', 'என்', 'வாழ்நாளில்', 'முதல்முறையாகப்', 'பார்த்தேன்.', 'துளசி', 'ராணியின்', 'மிகப்', 'பெரிய', 'மரம்""துளசி', 'மரம்""......கர்நாடகாவில்', 'உள்ள', 'விலிகிரங்கனா', 'பெட்டாவில்', 'அமைந்துள்ளது.', 'நீங்களும்', 'தரிசனம்', 'செய்வதன்', 'மூலம்', 'உங்கள்', 'வாழ்க்கையை', 'வெற்றியடையச்', 'செய்கிறீர்கள்.']",[10],[19]
"['டிரம்பின்', 'கண்காணிப்பில்,', 'மரா', 'புயலுக்கு', '3,000', 'அமெரிக்கர்கள்', 'இறந்தனர்.', 'ஒரு', 'புதிய', 'புயல்', 'நெருங்குகிறது', 'மற்றும்', '33,000', 'புவேர்ட்டோ', 'ரிக்கர்கள்', 'இன்னும்', 'நீல', 'தார்ப்களின்', 'கீழ்', 'வாழ்கின்றனர்.', 'டிரம்ப்', 'பதில்?', 'FEMA', 'இலிருந்து', '$155', 'மில்லியனைப்', 'புலம்பெயர்ந்தோரைத்', 'தடுத்து', 'வைப்பதற்காகத்', 'திருப்பிவிடவும்,', 'கூட்டாட்சி', 'உதவியைப்', 'பற்றி', 'புகார்', 'செய்யவும்,', 'புவேர்ட்டோ', 'ரிக்கன்', 'அதிகாரிகளை', 'கேலி', 'செய்யவும்.', 'பைத்தியம்.']",[20],[39]
"['இப்போது', 'நாட்டிலுள்ள', 'ஒவ்வொரு', 'பள்ளியிலும்', 'அவர்களுக்கு', 'ஏன்', 'டிஃபிபிரிலேட்டர்', 'தேவை', 'என்று', 'எனக்கு', 'ஆச்சரியமாக', 'இருக்கிறது?', 'ஒன்று,', 'இது', 'இயல்பாக்கப்படுகிறது', 'மற்றும்', 'இரண்டு,', 'இந்த', 'ஜாப்கள்', 'ஏன்', 'பாதுகாப்பானவை', 'அல்ல', 'என்பதற்கான', 'எப்போதும்', 'வளர்ந்து', 'வரும்', 'பட்டியலுக்கு', 'இது', 'மேலும்', 'ஆதாரம்']",[0],[11]
"['செவ்வாய்', 'அன்று', 'நோலன்', 'வானொலி', 'நிகழ்ச்சிக்குப்', 'பிறகு', 'இந்த', 'விவாதம்', 'பதிவு', 'செய்யப்பட்டது,', 'அந்த', 'நேரத்தில்', 'நான்', 'துப்பு', 'இல்லாத', 'வலதுசாரிகளுக்கான', '(குறிப்பாக', 'ஆன்', 'விட்கோம்ப்)', 'எனது', 'வரம்பை', 'அடைந்தேன்.', 'PS', 'ஹெர்மன்', 'மற்றும்', 'அவரது', 'â€˜Irexitâ€™', 'கட்சி,', 'அதாவது', 'அவர்', 'எல்லையைத்', 'தீர்க்க', 'வேண்டும்', 'என்று', 'முன்மொழிந்தார்,', 'கடந்த', 'மாதம்', 'டப்ளினில்', '0.67%', 'வாக்குகளைப்', 'பெற்றார்.']",[24],[39]
"['வெனிசுலா', 'மக்கள்', 'இப்போது', 'தெருக்களில்', 'பணத்தை', 'வீசுகிறார்கள்']",[0],[5]
"['உங்கள்', 'பானத்தில்', 'டேப்', 'ரேப்', 'போதைப்பொருள்', 'அதிகமாக', 'இருந்தால்,', 'நீங்கள்', 'எந்த', 'வகையான', 'பானத்தை', 'அருந்தினாலும்,', 'நீங்கள்', 'எந்த', 'வித்தியாசத்தையும்', 'பார்க்கவோ,', 'வாசனையோ', 'அல்லது', 'சுவைக்கவோ', 'வாய்ப்பில்லை.']",[0],[11]
"['இப்போது:', '#கொரோனா', 'வைரஸ்', 'தொற்றுநோய்களின்', 'வெளிச்சத்தில்', 'BCCI', 'அதிகாரப்பூர்வமாக', 'IPL', '2020', 'ஐ', 'காலவரையின்றி', 'இடைநிறுத்துகிறது.']",[0],[11]
"['நாய்களால்', 'சூழப்பட்ட', 'தனிமையான', 'சிங்கம்.', '#விவசாயிகளின்', 'போராட்டம்', '#டெல்லி', '#இந்திய', 'குடியரசு', 'கருப்புநாள்', '#சீக்கிய', '#விவசாயிகள்', 'போராட்டம்']",[0],[3]
"['""அந்த', 'மத்திய', 'அரசு', 'மட்டும்', 'என்ன', 'காசு', 'வாங்குறது..!!', 'மத்திய', 'அரசை', 'மட்டும்', 'குற்றம்', 'சாட்டும்போது..?""']",[7],[11]
"['கொரோனா', 'வைரஸ்', '(COVID-19)', 'க்கு', 'எதிரான', 'பாதுகாப்பிற்காக,', '@UNICEF', 'RT-களில்', 'இருந்து', 'இந்த', 'முன்னெச்சரிக்கை', 'நடவடிக்கைகளை', 'நீங்கள்', 'பார்க்க', 'வேண்டும்,', 'இதனால்', 'ஏராளமான', 'மக்கள்', 'இதைப்', 'பார்க்க', 'முடியும்.']",[16],[20]
"['""', 'பூமியின்', 'பெரும்பாலான', 'வரலாற்றில்', 'அது', 'இப்போது', 'இருப்பதை', 'விட', 'மிகவும்', 'வெப்பமாகவும்,', 'அடுத்த', 'நூற்றாண்டில்', 'இருக்கக்கூடியதை', 'விடவும்', 'அதிக', 'வெப்பமாகவும்', 'உள்ளது.""', '-', 'வளிமண்டலம்', 'மற்றும்', 'கடல்சார்', 'அறிவியல்', 'பேராசிரியர்,', '#BrianToon', '#ClimateScam', '#Truth', '#Global', 'Warming', '#Climate', 'Change']",[17],[27]
"['@BeingSalmanKhan', 'à¤¸à¤¬à¤•à¥‹', 'à¤œà¥‹à¤¡à¤¼à¤¨à¥‡', 'à¤•à¤¤', 'à¤¯à¤¾à¤¨', 'à¤¹à¤°']",[0],[4]
"['சரியான', 'நேரத்தில்', 'தண்ணீர்', 'குடிப்பதன்', 'நன்மைகள்', '•', 'எழுந்தவுடன்', '2', 'கிளாஸ்', 'தண்ணீர்', 'குடிப்பது', '-', 'உள்', 'உறுப்புகளை', 'செயல்படுத்த', 'உதவுகிறது.', '•', 'உணவுக்கு', 'முன்', '1', 'கிளாஸ்', 'செரிமானத்திற்கு', 'உதவுகிறது.', '•', 'குளிப்பதற்கு', 'முன்', '1', 'கிளாஸ்', 'தண்ணீர்', 'குடிக்கவும்', '-', 'இரத்த', 'அழுத்தத்தைக்', 'குறைக்க', 'உதவுகிறது.', '•', 'படுக்கைக்கு', 'முன்', '1', 'கிளாஸ்', 'பக்கவாதம்', 'மற்றும்', 'மாரடைப்புகளைத்', 'தடுக்க', 'உதவுகிறது.']",[35],[44]
"['நினைவில்', 'கொள்ளுங்கள்,', 'நீங்களும்', 'நானும்', 'எங்கள்', 'ஓய்வூதியத்திற்கு', 'பங்களித்தோம்,', 'எங்கள்', 'முதலாளியும்', 'செய்தோம்.', 'இது', 'வரிக்கு', 'முன்', 'உங்கள்', 'வருமானத்தில்', '15%', 'ஆகும்.', 'உங்கள்', 'பணி', 'வாழ்க்கையில்', 'சராசரியாக', '£15', '000', 'மட்டுமே', 'இருந்தால்,', 'அது', '£220,500க்கு', 'அருகில்', 'இருக்கும்']",[10],[16]
"['ஸ்ரீ', 'ராம்', 'மந்திர்', 'பூமி', 'பூஜை', 'கே', 'பந்தல்', 'கி', 'எக்', 'ஜலக்', 'பூமி', 'பூஜை', 'செ', 'பஹலே', 'சஜ்', 'கர்', 'தாயார்', 'ஹோ', 'ரஹி', 'அயோத்யா', 'தாம்', 'கே', 'விஹங்கம்', 'दृश्य', '👌✡️🕉️🌹🙏', 'அயோத்தியில்', 'உள்ள', 'ராமர்', 'கோவில்', 'பூமி', 'பூஜைக்காக', 'பந்தல்', 'அலங்காரம்.', '👆🏻']",[3],[32]
"['குற்றவாளிகள்', 'வாக்களிக்கிறார்கள்', '-', 'வாக்காளர்', 'ஐடி', 'இல்லை', '-', 'தேர்தல்', 'அதிகாரிகளுக்கு', 'நிதியளிக்கும்', 'பில்லியனர்கள்.', 'மிச்சிகனில்', 'இது', 'நடப்பதை', 'நிறுத்துங்கள்.', 'ப்ராப்', '2', 'இல்', 'NO', 'என', 'வாக்களியுங்கள்!!!', '#voteno', '#prop2', '#voterid', '#voterfraud', 'மறுப்பு:', 'ப்ராப்', '2', 'இல்', 'வாக்களிக்க', 'வேண்டாம்.', 'MI', 'Voter', 'ID', 'மூலம்', 'ஒழுங்குபடுத்தப்பட்ட', 'நிதி', 'மூலம்', 'பணம்']",[15],[30]
"['ஓ...', 'என்...', 'என்....', 'ஓ.எம்.ஜி.', '@ராகுல்', 'காந்தியின்', 'முழு', 'கந்தனும்', 'உ.பி.யில்', 'இருந்து', 'போட்டியிட்டார்,', 'இங்கு', 'அவர்', 'வட', 'இந்தியர்களை', 'கேலி', 'செய்கிறார்.', '@smritiirani', 'pl', 'அமேதியில்', 'உள்ள', 'அனைவரும்', 'இந்த', 'நயவஞ்சகரைப்', 'பற்றி', 'தெரிந்து', 'கொள்வதை', 'உறுதி', 'செய்யுங்கள்.']",[4],[16]
"['இந்த', 'வீடியோ', 'பதிவு', 'பிப்ரவரி', '29,', '1956.', 'அது', 'ஏறக்குறைய', '64', 'ஆண்டுகளுக்கு', 'முன்பு...', 'அப்போது', 'சொல்லப்பட்ட', 'பல', 'கணிப்புகள்', 'நடைமுறையில்', 'உள்ள', 'நிலைமைகளுக்கு', 'ஏற்ப', 'உள்ளன.', 'இருப்பினும்,', 'கடைசி', '40', 'வினாடிகளில்', 'கணிப்பு', 'ஆச்சரியமாக', 'உள்ளது.', 'இது', '2020', 'ஆம்', 'ஆண்டில்', 'ஒரு', 'வைரஸ்', 'மற்றும்', 'அது', 'எங்கு', 'பரவுகிறது', 'என்பதைப்', 'பற்றி', 'பேசுகிறது.', 'இதுவும்', 'அறிவியலா?', 'வானியல்', 'அல்லது', 'வேறு', 'ஏதாவது?']",[28],[38]
"['கண்கள்', ""ðŸ'€"", 'ஒரு', 'வரைபடம்', 'ðŸ—º', 'உங்கள்', 'உடலின்', 'ஒரு', 'வரைபடம்.', '€', 'உங்கள்', 'உடலுக்குள்', 'உள்ள', 'ஒவ்வொரு', 'உறுப்பு,', 'நரம்பு', 'முடிப்பு', '&', 'சுரப்பி', 'ðŸ§', 'ஆகியவற்றின்', 'பிரதிபலிப்பாக', 'உள்ளதா?', 'உங்கள்', 'தூய்மையின்""""', '¸', 'â€¼ï¸', 'â€¼ï¸', 'â€¼ï¸', '#Yahki', 'Awakened', '#YahkiTv', '#Yahki', 'www.YAHKIAWAKENED.com', 'ðŸŒ', '#கலாச்சார', 'உணர்வு', '#மூலிகை', '#உயிர்', '#உயிரின', '#உயிர்', '#உயிர்வாழ்வு', 'தியேட்டிங்', '#ஹோலிஸ்டிக்ஹெல்த்', '#ஹோலிஸ்டிக்', '#ஹோலிஸ்டிக்ஹீலிங்', '#ஈட்டோலிவ்', '#இயற்கை', '#கனிமங்கள்', '#சைவ', 'உணவு', 'வகைகள்', '#தாவர', 'அடிப்படையிலான', '#செல்ஃபுட்', '#பிளாக்சீடோயில்', '#தாவரங்கள்', '#காதல்', '#புளூலோடஸ்', '#புற்றுநோய்', '#கருப்பு', 'சக்தி', '#ஆப்பிரிக்கன்', '#ஹீப்ருஇஸ்ரேலைட்']",[9],[28]
"['இந்த', 'வீழ்ச்சியானது', 'வாக்குகளால்', 'மட்டுமே', 'இயக்கப்படவில்லை', '(உதாரணமாக', '2016', 'இல்', 'புதிய', 'ஆங்கில', 'மொழி', 'தேவைகள்', 'அறிமுகப்படுத்தப்பட்டன),', 'ஆனால்', 'பிரான்சிஸ்', 'அறிக்கையைப்', 'போலவே,', 'நேரத்தையும்', 'புறக்கணிப்பது', 'கடினம்.']",[0],[19]
"['துபாய்', 'ஆட்சியாளரும்,', 'ஐக்கிய', 'அரபு', 'அமீரகத்தின்', 'பிரதமருமான', 'ஷேக்', 'முகமது', 'பின்', 'ரஷீத்', 'அல்', 'மக்தூம்,', 'அமீரகத்தில்', 'உள்ள', 'ஒரு', 'மாவட்டத்தின்', 'பெயரை', 'மாற்ற', 'உத்தரவிட்டுள்ளார்.', 'அல்', 'மின்ஹாத்', 'மற்றும்', 'அதைச்', 'சுற்றியுள்ள', '84', 'சதுர', 'கி.மீ', 'பகுதிகள்', 'இப்போது', 'இந்தியா', 'மற்றும்', 'இந்துக்களின்', 'மனித', 'குலத்தின்', 'பங்களிப்பை', 'கௌரவிக்கும்', 'வகையில்', '""ஹிந்த்', 'சிட்டி""', 'என்று', 'அழைக்கப்படும்.']",[19],[40]
"['உறுப்பினர்', 'NG', 'MNLF', 'நாக்', 'குவெண்டோ', 'பற்றி', 'SA', 'PAG', 'TRATRAYDOR', 'NI', 'NINOY', 'AQUINO.', 'டினாடாக்', 'டாவ்', 'ஆங்', 'மில்ஃப்', 'டஹில்', 'சா', 'பேக்', 'பிடிவ்', 'என்ஜி', 'எம்என்எல்எஃப்', 'கே', 'ஜோமா', 'சிசன்', 'நினோய்', 'அக்கினோவில்.', 'இந்த', 'வீடியோவில்', 'லிங்க்', 'காணவில்லை.', 'லோரெய்ன்']",[2],[11]
"['அவமானகரமானதாகக்', 'கருதப்படும்', 'அவரது', 'வாழ்க்கையின்', 'துயரமான', 'முடிவைச்', 'சுற்றியுள்ள', 'உண்மைகள்', 'இன்று', 'காலை', 'நாடு', 'முழுவதும்', 'சீற்றத்தைத்', 'தூண்டியுள்ளன.', '""தி', 'ப்ராஜெக்ட்""', 'இலிருந்து', 'அதிர்ச்சியாக', 'வெளியேறியதன்', 'பின்னணியில்', 'உள்ள', 'உண்மையைக்', 'கொண்டு', 'கேரி', 'ஆஸ்திரேலியர்களை', 'திகைக்க', 'வைத்துள்ளார்.', 'NEWMARIAHCAREYSCOOKIES.COM', 'கேரி', '""தி', 'ப்ராஜெக்டில்""', 'இருந்து', 'அதிர்ச்சியிலிருந்து', 'வெளியேறிய', 'உண்மையின்', 'மூலம்', 'ஆஸ்திரேலியர்களை', 'திகைக்க', 'வைத்துள்ளார்.']",[14],[24]
