tokens,span_start_index,span_end_index
"['in', 'case', 'you', 'need', 'to', 'hear', 'this', 'today,', 'you', 'are', 'not', 'the', 'fringe', 'and', 'you', 'are', 'not', 'the', 'crazy', 'one.', 'if', 'friends', 'or', 'family', 'pressure', 'or', 'shame', 'you', 'and', 'yup', 'even', 'an', 'employer', 'or', 'school', 'too', '...', 'then', 'bounited', 'nationsdaries', 'my', 'friend', 'and', 'lock', 'in', 'to', 'your', 'rights.', 'you', 'are', 'the', 'sovereign', 'owner', 'of', 'your', 'bodily', 'autonomy,', 'no', 'one', 'else.']",[48],[56]
"['रिश्ता', 'गोरों', 'से', 'सदियों', 'व', 'पुश्तों', 'पुराना', 'है.', 'ये', 'पप्पू', 'कांग्रेस', 'के', 'युवराज', 'के', 'साथ', 'खड़े', 'हैं', 'महाशय', 'हिडनबर्ग', 'के', 'चीफ']",[8],[20]
"['आज', 'से', 'करीब', '12', 'साल', 'से', 'पहले', 'पंजाब', 'पुलिस', 'ने', '4', 'बाइक', 'चोरों', 'को', 'पकड़ा', 'था!अब', 'बताना', 'पड़ेगा', 'की', 'इनमे', 'से', 'एक', 'बाइक', 'चोर', 'कौन', 'है']",[3],[25]
"['â€œIn', 'most', 'of', 'the', 'history', 'of', 'the', 'earth', 'it', 'has', 'been', 'a', 'lot', 'warmer', 'than', 'it', 'is', 'now', 'and', 'a', 'lot', 'warmer', 'than', 'it', 'could', 'be', 'in', 'the', 'next', 'century.â€\x9d', '-', 'Professor', 'of', 'Atmospheric', 'and', 'Oceanic', 'Sciences,', '#BrianToon', '#ClimateScam', '#Truth', '#GlobalWarming', '#ClimateChange']",[1],[11]
"['Due', 'to', 'COVID-19', 'Outbreak,', 'Central', 'Govt.', 'Has', 'Started', 'Online', 'Processing', 'of', 'GST', 'Refund.', 'Click', 'on', '“', 'rel=""noreferrer', 'noopener""', 'href=""http://onlinefilingindia.in/""', 'target=""_blank""http://Onlinefilingindia.in']",[0],[12]
"['ਭਾਜਪਾ', 'ਦੀ', 'ਪ੍ਰੇਸ਼ਾਨੀ', 'ਸਿਰਫ', 'ਇੰਨੀ', 'ਹੀ', 'ਹੈ', 'ਕਿ', 'ਦਿੱਲੀ', 'ਦੇ', 'ਬੱਚਿਆਂ', 'ਨੂੰ', 'ਵਧੀਆ', 'ਖਾਣਾ', 'ਅਤੇ', 'ਚੰਗੀ', 'ਸਿੱਖਿਆ', 'ਪ੍ਰਦਾਨ', 'ਕਰ', 'ਰਹੀ', 'ਹੈ', 'ਆਪ', 'ਸਰਕਾਰ।']",[8],[22]
"['Yogurt', 'is', 'a', 'dairy', 'product', 'made', 'by', 'fermenting', 'milk', 'with', 'yogurt', 'culture.', 'It', 'provides', 'protein', 'and', 'calcium,', 'and', 'it', 'may', 'enhance', 'healthy', 'gut', 'bacteria.', '...', 'The', 'culture', 'ferments', 'the', 'lactose,', 'the', 'natural', 'sugar', 'found', 'in', 'milk.', 'This', 'produces', 'lactic', 'acid,', 'which', 'gives', 'yogurt', 'its', 'distinctive', 'flavor.', '.', '.', '.', '#beet', '#food', '#healthyfood', '#beetroot', '#foodporn', '#vegan', '#garten', '#foodie', '#instafood', '#healthy', '#foodphotography', '#salad', '#healthylifestyle', '#beets', '#vegetables', '#chef', '#delicious', '#garden', '#carrot', '#yummy', '#blumen', '#vegetarian', '#dinner', '#cooking', '#homemade', '#health', '#pflanzen', '#apple', '#foodstagram', '#nature']",[5],[10]
"['केंद्रीय', 'वित्त', 'मंत्री', 'निर्मला', 'सीतारमण', 'अपने', 'पिता', 'के', 'साथ', 'कितनी', 'सादगी,', 'सरलता', 'और', 'संस्कारवान', 'निम्न', 'मध्यम', 'वर्ग', 'जैसा', 'रहन', 'सहन', 'है.', 'धन्य', 'हैं', 'निर्मलाजी', 'और', 'उनके', 'पिताश्री', 'जो', 'सादगी,', 'ईमानदारी', 'और', 'हिंदुत्व', 'की', 'अद्भुत', 'मिसाल', 'हैं.', 'सरकारी', 'बाबू,', 'पटवारी,', 'सिपाही,', 'सरपंच', 'भी', 'इससे', 'अधिक', 'ठाठ-बाट', 'से', 'रहते', 'हैं']",[0],[20]
"['Responding', 'to', 'Namaz', 'in', 'Jaipur,', 'devotees', 'of', 'Ram', 'gathered', 'in', 'the', 'middle', 'of', 'the', 'road', 'in', 'unprecedented', 'numbers', 'and', 'recited', 'Hanuman', 'Chalisa,', 'making', 'the', 'country’s', 'Hindutva', 'proud.', 'Thanks', 'a', 'lot', 'for', 'it…..Jai', 'Shri', 'Ram.']",[0],[27]
"['It’s', 'called', 'the', '“Delta', 'variant']",[0],[4]
"['ਆਈ', 'ਲੈਟਸ', 'ਵਿਚੋਂ', '8', 'ਬੈੰਡ', 'ਪ੍ਰਾਪਤ', 'ਮੇਰੀ', 'ਸਹੇਲੀ', 'ਲਈ', 'ਇਕ', 'ਚੰਗੇ', 'ਪੜ੍ਹੇ', 'ਲਿਖੇ', 'ਅਮ੍ਰਿਤਧਾਰੀ', 'ਵਰ', 'ਦੀ', 'ਲੋੜ', 'ਹੈ', 'ਜੋ', 'ਕਨੇਡਾ', 'ਜਾਣ', 'ਦਾ', 'ਖਰਚਾ', 'ਕਰ', 'ਸਕੇ', 'ਨਾਮ', 'ਗਗਨ', 'ਸ਼ਿਹਰ', 'ਬਰਨਾਲਾ', 'ਸੰਪਰਕ', 'ਨੰਬਰ', '8872935879', ',9463079384', 'ਜਾਤ', 'ਪਾਤ', 'ਵਿੱਚ', 'ਕੋਈ', 'ਵਿਸ਼ਵਾਸ', 'ਨਹੀਂ']",[6],[24]
"['एक', 'दम', 'नया', 'है', 'मार्किट', 'में', 'नितीश', 'कुमार', 'पर।', 'मौज', 'कर', 'दी', 'छोरा', 'नै', 'कती', 'सुपर', 'से', 'भी', 'ऊपर।']",[2],[8]
"['How', 'many', 'vaccines', 'have', 'been', 'exported', 'from', 'the', 'following', '?', '🇺🇲', '0', '🇬🇧', '0', '🇪🇺', '41.6', 'MILLION', '-', '(the', 'largest', 'recipient,', 'by', 'far,', 'of', 'which', 'being', '🇬🇧', '(10', 'million)', '👇👇👇', 'But', 'guess', 'who', 'gets', 'accused', 'of', '""outrageous', 'vaccine', 'nationalism""', 'and', '""behaving', 'like', 'a', 'dictatorship""', 'about', 'vaccines', '(Raab)', '?']",[0],[9]
"['In', 'Paris', 'Muslims', 'without', 'masks', 'in', 'Metro', 'spit', 'on', 'the', 'other', 'passengers.', 'See', 'what', 'police', 'did', 'with', 'them.', 'This', 'is', 'a', 'right', 'Treatment', 'for', 'the', 'Muslims', 'in', 'India,', 'who', ""don't"", 'follow', 'the', 'rules', '&', 'constitution', 'of', 'India.']",[1],[14]
"['मिल्खा', 'सिंह', 'जी', 'का', 'रिकॉर्ड', 'तोड़ने', 'व', 'अपने', 'देश', 'का', 'परचम', 'दुनिया', 'में', 'लहराने', 'पर', 'देश', 'की', 'शान', 'हिमा', 'दास', 'जी', 'को', 'बहुत', 'बहुत', 'शुभकामनाएं']",[0],[24]
"['I’ve', 'never', 'come', 'across', 'anything', 'where', 'you', 'can', 'just', 'phone', 'up', 'and', 'say', '‘can', 'I', 'have', 'fifty', 'quid', 'to', 'keep', 'my', 'lights', 'on', 'please?’', 'These', 'things', 'don’t', 'exist']",[3],[23]
"['new', 'study', 'claims', ""earth's"", 'core', 'has', 'stopped', '&', 'may', 'be', 'reversing', 'direction🤯🌎']",[0],[11]
"['Pilot', 'pissing', 'in', 'the', 'cockpit', 'of', 'PAF', 'F-16', 'said', 'urine', 'increases', 'efficiency', 'of', 'jets', 'told', 'by', 'Allah', 'in', 'his', 'dream']",[0],[19]
"['Kung', 'may', 'kati2x', 'di', 'mo', 'na', 'kailangan', 'pang', 'kamutin', 'para', 'mawala', 'Di', 'mo', 'na', 'kailangan', 'pang', 'epa', 'check', 'para', 'mawala', 'Di', 'mo', 'na', 'kailangan', 'pang', 'ma', 'stress,Dahil', 'ang', 'ang', 'tanging', 'paraan', 'lang', 'ay', 'pahiran', 'ng', 'ZUDAIFU', 'CREAM', 'para', 'mawala,', 'Bilis', 'Tanggal', 'agad', 'ang', 'kati']",[16],[41]
"['UNFUCKING', 'REAL', '😳😳😳', 'I', 'had', 'Francisco', 'check', 'his', 'phone', 'and', 'sure', 'as', 'shit', 'he’s', 'got', 'it.', 'Didn’t', 'download', 'so', 'called', '“app”', 'on', 'mine.', 'Wow', 'if', 'that', 'ain’t', 'invasion', 'of', 'privacy', 'I', 'don’t', 'fucking', 'know', 'what', 'is?!', 'WAKE', 'UP', 'AMERICA.', 'THIS', '👏', 'IS', '👏', 'NOT', '👏', 'OK']",[2],[29]
"['More', 'details', 'on', 'the', 'resettlement', 'of', 'vulnerable', 'refugees', 'will', 'be', 'set', 'out', 'in', 'due', 'course']",[1],[14]
"['‘I', 'am', 'also', 'a', 'Pathan,', 'when', 'Pakistan', 'wins,', 'I', 'feel', 'that', 'my', 'father', 'wins.’', '–', 'Shah', 'Rukh', 'Khan.']",[4],[17]
"['Hello', 'everyone!', 'I’m', 'Tim', 'Martin,', 'founder', 'and', 'owner', 'of', 'Wetherspoons.', 'I’m', 'very', 'pleased', 'to', 'introduce', 'you', 'to', 'my', 'son', 'Ryan', 'Martin.', '“Next', 'week', 'I', 'will', 'be', 'retiring', 'and', 'handing', 'over', 'all', 'control', 'to', 'my', 'eldest', 'Son.', 'Before', 'I', 'depart', 'I’d', 'like', 'to', 'do', 'one', 'last', 'good', 'deed', 'to', 'say', 'thanks', 'because', 'without', 'all', 'of', 'you', 'we', 'wouldn']",[1],[20]
"['new', 'currency', 'note', 'of', 'rs', '1000', 'of', 'RB']",[1],[7]
"['They', 'are', 'finding', 'Biden', 'votes', 'all', 'over', 'the', 'place', 'â€”', 'in', 'Pennsylvania,', 'Wisconsin,', 'and', 'Michigan.', 'So', 'bad', 'for', 'our', 'Country!']",[2],[14]
"['यह', 'मूर्ति', 'एक', 'ही', 'पत्थर', 'को', 'काटकर,', 'बनाई', 'गई', 'है,कैसे', 'बनाई', '!', 'यह', 'भगवान', 'जाने,', 'या', 'बनाने', 'वाला…नाग-वासुकि', 'मन्दिर,', 'प्रयागराज', 'क्या', 'लग', 'रहा', 'है', 'बरगद', 'का', 'पेड़', '???', 'जी', 'नही', 'ये', 'नक्कशी', 'पत्थर', 'पर', 'की', 'गयी', 'है।', 'सनातन', 'धर्म', 'में', 'ऐसी', 'ऐसी', 'बेजोड़', 'चीजें', 'है', 'जिन्हें', 'देखकर', 'वैज्ञानिक', 'आज', 'भी', 'अपना', 'विस्मित', 'हैँ,', 'मगर', 'समझ', 'नही', 'पाते', 'कि', 'ये', 'कैसे', 'बना', 'होगा!', 'वो', 'अद्भुत', 'कारीगर', 'कैसे', 'दिखते', 'होंगे,', 'उन्हें', 'वो', 'कमाल', 'का', 'कौशल', 'किनसे', 'मिला', 'होगा!!और', 'हम', 'हैं', 'कि', 'ताजमहल', 'को', 'देख', 'कर', 'पागल', 'हुए', 'जा', 'रहे', 'हैं।', 'प्रचार', 'करें', 'अपने', 'सनातन', 'के', 'अविश्वसनीय', 'मंदिरो', 'का।।']",[17],[26]
"['The', 'new', 'variants', 'of', 'Corona', 'have', 'come', 'because', 'of', 'the', 'vaccine', 'and', 'these', 'variants', 'are', 'resistant', 'to', 'the', 'vaccine']",[0],[18]
"['i’ve', 'been', 'trying', 'to', 'warn', 'younited', 'nationsited', 'statesnce', '2020.', 'now', 'it’s', '2023', 'and', 'remdesivir', 'veklury', 'continunited', 'nationsited', 'statesto', 'use', 'to', 'harm', 'people', 'including', 'pregnant', 'women', 'and', 'children.', 'thank', 'you']",[1],[21]
"['It’s', 'important', 'to', 'note', 'that', 'in', 'this', 'case,', 'speed', 'was', 'the', 'result', 'of', 'focused', 'and', 'sustained', 'effort', 'in', 'research,', 'development', 'and', 'regulation', '–', 'no', 'safety', 'shortcuts', 'were', 'taken']",[5],[27]
"['There’s', 'no', 'increased', 'rate', 'of', 'blood', 'clots', 'following', 'vaccination.', 'Experts', 'say', 'the', 'European', 'reaction', 'has', 'been', 'disproportionate']",[0],[8]
"['आज', 'का', 'हाल', 'देख', 'लो', 'पंजाब', 'का,', 'ख़ालिस्तान', 'का', 'षड्यंत्र', 'शुरू', 'हो', 'गया,', 'देशद्रोही', 'केजरीवाल', 'की', 'पार्टी', 'के', 'सत्ता', 'में', 'आते', 'ही।', 'कश्मीर', 'की', 'तरह', 'पंजाब', 'भी', 'मोदी', 'जी', 'ही', 'शांत', 'कर', 'पाएँगे।']",[0],[21]
"['पाकिस्तान', 'बाढ़:', 'बलूचिस्तान', 'में', 'भारी', 'बारिश', 'के', 'कारण', '10', 'दिन', 'से', 'रेलवे', 'सेवाएं', 'बाधित', 'हैं।']",[0],[14]
"['In', 'West', 'Virginia', 'alone,', 'overdoses', 'have', 'increased', 'by', '50%', 'during', 'the', '#COVID__19', 'pandemic.', 'We', 'must', 'stop', 'the', 'illegal', 'drug', 'flow', 'across', 'our', 'Southern', 'Border.', 'Thatâ€™s', 'why', 'I', 'added', 'an', 'amendment', 'to', '2021', 'government', 'funding', 'to', '#BuildTheWall.', 'Sadly,', 'House', 'Democrats', 'voted', 'this', 'down.']",[0],[12]
"['Something', 'very', 'poetic', 'about', 'a', 'king', 'in', 'a', 'golden', 'coach', 'being', 'driven', 'over', 'a', 'load', 'of', 'potholes', 'filled', 'with', 'wet', 'sand', 'because', 'no', 'one', 'in', 'his', 'country', 'has', 'the', 'money', 'to', 'fix', 'the', 'roads', 'properly']",[16],[34]
"['COFFEE', 'IS', 'FULL', 'OF', 'CARCINOGENS', 'and', 'MUCH', 'MORE']",[0],[7]
"['Hanuman', 'mandir,', 'Prayagraj.', 'A', 'peace', 'incarnate', 'offered', 'namaz', 'inside', 'temple', 'premises', 'and', 'hindus', 'being', 'high', 'level', 'pussies', 'neither', 'objected', 'nor', 'kicked', 'him', 'out', 'of', 'there.Irony', 'is', 'that', ""it's"", 'a', 'mandir', 'of', 'Bajrang', 'Bali.']",[0],[28]
"['New', 'meme', 'template', 'for', 'â€œGazab', 'beizzati', 'hai', 'yaarâ€\x9d.']",[0],[7]
"['The', 'figures', 'should', 'state', 'that', 'the', 'Covid', 'death', 'risk', 'is', '32', 'times', 'higher', 'for', 'an', 'unvaccinated', 'person']",[0],[15]
"['""Shawt', 'awt', 'to', 'Bishop', 'Teodoro', 'Bacani', 'Jr.', 'and', 'other', 'religious', 'priests', '👇👇👇', 'This', 'is', 'how', 'someone', 'like', 'you', 'should', 'preach', 'the', 'good', 'news,', 'not', 'slandering', 'others', 'and', 'teaching', 'how', 'to', 'be', 'evil.""']",[0],[27]
"['ममता', 'बनर्जी', 'को', 'स्कूटी', 'सिखाने', 'के', 'लिए', 'पूरी', 'सड़क', 'बंद', 'कर', 'दी,', 'और', 'पूरा', 'प्रशासन', 'उन्हें', 'स्कूटी', 'सिखाने', 'में', 'लगा', 'है।']",[0],[20]
"['they', 'are', 'definitely', 'putting', 'something', 'in', 'the', 'PCR', 'tests']",[0],[8]
"[""Jo'burg"", 'belongs', 'to', 'us', 'says', 'Nigerians.', 'The', 'South', 'African', 'police', 'are', 'being', 'attacked', 'by', 'Nigerians', 'in', 'Johannesburg', 'CBD,', 'happening', 'right', 'now.', 'South', ""Africa's"", 'ruling', 'party', 'condemns', ""'Migrant'"", 'attacks', 'on', 'police', '👇', 'https://www.dailyafrika.com/south-africas-ruling-party-con…/']",[6],[25]
"['china', '1st', 'it', 'was', 'covid', 'now', 'they', 'are', 'cloning', 'dinosaurs']",[0],[9]
"['Police', 'don’t', 'charge', 'lathi,', 'the', 'government', 'asks', 'to', 'do', 'it']",[0],[9]
"['DANGER', 'OF', 'FACE', 'MASK', '1.', 'Reduces', 'oxygen', 'to', 'the', 'brain.', '2.', 'Reduces', 'oxygen', 'in', 'the', 'blood.', '3.', 'You', 'start', 'feeling', 'weak.', '4.', 'May', 'lead', 'to', 'death.', 'OPEN', 'AIR', 'supplies', 'the', 'body', 'with', 'oxygen', 'and', 'negative', 'ions.', 'OXYGEN', 'accelerates', 'healing,', 'detoxifies', 'the', 'body,', 'and', 'provides', 'energy', 'for', 'repair', 'and', 'rebuilding.', 'Negative', 'ions', 'help', 'the', 'immune', 'system', 'to', 'destroy', 'poisonous', 'germs', 'and', 'bacteria', 'and', 'have', 'a', 'tonic', 'affect', 'on', 'the', 'body.']",[11],[25]
"['And', 'it', 'has', 'started!', '#TauktaeCyclone', '#Gujarat']",[0],[5]
"['JUST', 'IN', '-', 'MATAPOS', 'PATUL0Y', 'na', 'PANIN!RA', 'sa', 'GOBYERNO,', 'KORING', 'HARAPANG', 'TINULD0KAN,', 'LISENSYA', 'TANGGAL', 'na!']",[0],[14]
"['The', 'sanction', 'nobody', 'is', 'talking', 'about.', 'Russian', 'users', 'who', 'attempted', 'to', 'visit', 'pornhub', 'were', 'quite', 'literally', 'cockblocked', 'by', 'a', 'message', 'that', 'told', 'them', 'that', 'the', 'content', 'has', 'been', 'stopped', 'along', 'with', 'a', 'Ukranian', 'flag', 'and', 'message', 'of', 'Ukranian', 'support', '#Ukraine', '#UkraineRussia', '#Ukrainelnvasion']",[6],[18]
"['HEK-239', '[sic]', 'artificial', 'flavouring', 'uses', 'aborted', 'fetus', 'cells']",[0],[7]
"['क्रिकेट', 'खेलते', 'हुए', 'नरेंद्र', 'मोदी']",[0],[4]
"['अचानक', 'RSS', 'मुख्यालय', 'पर', 'किसानों', 'ने', 'धावा', 'बोल', 'दिया', 'फिर', 'हो', 'गया', 'बवाल', '!!']",[1],[11]
"['Donâ€™t', 'fall', 'for', 'fear-mongering.', 'Here', 'are', 'the', 'facts', 'on', 'the', 'RTI', 'Amendment', 'Bill,', '2019.']",[0],[13]
"['there', 'is', 'a', 'growing', 'concern', 'that', 'a', 'SARS-CoV-2', 'related', 'inflammatory', 'syndrome', 'is', 'emerging', 'in', 'children', 'in', 'the', 'UK']",[7],[17]
"['EMF', 'Radiation', 'from', '5G', 'has', '&', 'will', 'have', 'an', 'enormous', 'impact', 'on', 'your', 'immune', 'system', '😨', 'A', '2018', 'study', 'revealed', 'that', 'blocking', 'exposure', 'to', 'electromagnetic', 'fields', '(EMF’s)', 'produces', 'significantly', 'reduced', 'symptoms', 'in', '90%', 'of', 'patients', 'with', 'autoimmune', 'disease', 'like', 'lupus,', 'rheumatoid', 'arthritis,', 'multiple', 'sclerosis,', ""Sjogren's"", 'syndrome', 'and', 'celiac', 'disease.', 'According', 'to', 'this', 'study,', 'reducing', 'your', 'EMF', 'exposure', 'boosts', 'your', 'immune', 'system.', 'But', 'if', 'the', 'giant', 'telecoms', 'have', 'their', 'way', 'with', '5G', '(and', 'it', 'looks', 'like', 'they', 'will)', 'EMF', 'exposure', 'is', 'about', 'to', 'go', 'from', 'bad', 'to', 'catastrophic.', 'Scientific', 'American', '🇺🇸', 'even', 'says', 'that', 'there’s', 'no', 'reason', 'to', 'believe', '5G', 'is', 'safe,', 'but', 'here', 'it', 'comes', 'anyway.', 'Your', 'EMF', 'exposure', 'is', 'about', 'to', 'go', 'through', 'the', 'roof.', 'So,', 'what', 'can', 'you', 'do', 'to', 'protect', 'your', 'family', 'from', 'this', 'threat', 'to', 'your', 'immune', 'system?', '🤔', 'In', 'this', 'Wednesday’s', 'live', 'webinar', 'we...', '🔘', 'Discuss', 'the', 'studies', 'done', 'in', 'EMF', '&', '5G', 'and', 'what', 'they', 'mean', 'for', 'you.', '🔘', 'Ask', 'a', 'few', 'experts', 'in', 'the', 'field', 'for', 'their', 'advice.', '🔘', 'And', 'explain', 'some', 'precautions', 'you', 'can', 'take...including', 'protecting', 'yourself', 'and', 'your', 'family', 'with', 'a', 'Qi', 'device.', 'We', 'are', 'giving', 'you', 'the', 'chance', 'to', 'join', 'the', 'webinar', 'for', 'FREE,', 'so', ""don't"", 'miss', 'out...', 'Register', 'below', 'before', '4pm', 'Eastern', 'Wednesday', '👇', 'www.myemfwebinar.com']",[8],[48]
"['ਅੱਜ', 'ਦੁਪਹਿਰ', 'ਨੋਗਾਂਵ', 'ਅੰਦਰ', 'ਬੱਚਾ', 'ਚੋਰੀ', 'ਦੀ', 'ਅਸਲੀ', 'ਘਟਨਾ', 'ਆਈ', 'ਸਾਹਮਣੇ।', 'ਜਦੋਂ', 'ਇੱਕ', 'ਬੱਚੀ', 'ਨੂੰ', 'ਚੋਰੀ', 'ਕਰਕੇ', 'ਲੈ', 'ਕੇ', 'ਜਾ', 'ਰਹੀ', 'ਸੀ', 'ਤਾਂ', 'ਲੋਕਾਂ', 'ਨੇ', 'ਬੱਚੀ', 'ਦੇ', 'ਰੋਣ', 'ਦੀ', 'ਆਵਾਜ਼', 'ਸੁਣੀ।', 'ਫੇਰ', 'ਲੋਕਾਂ', 'ਨੇ', 'ਇਸ', 'ਔਰਤ', 'ਨੂੰ', 'ਫੜ', 'ਕੇ', 'ਪੁਲਿਸ', 'ਦੇ', 'ਹਵਾਲੇ', 'ਕਰ', 'ਦਿੱਤਾ।', 'ਇਸ', 'ਮਹਿਲਾ', 'ਦੇ', 'ਬੈਗ', 'ਵਿਚ', 'ਕੁੱਝ', 'ਨਸ਼ੀਲੀ', 'ਦਵਾਈਆਂ', 'ਅਤੇ', 'ਚਾਕੂ', 'ਵਰਗੇ', 'ਔਜ਼ਾਰ', 'ਮਿਲੇ।', 'ਕਿਰਪਾ', 'ਕਰਕੇ', 'ਸਾਵਧਾਨ', 'ਰਹੋ', 'ਅਤੇ', 'ਆਪਣੇ', 'ਬੱਚਿਆਂ', '‘ਤੇ', 'ਨਜ਼ਰ', 'ਰੱਖੋ।']",[1],[10]
"['लो', 'जी', 'देखो', 'पंजाब', 'मे', 'आप', 'पार्टी', 'के', 'विधायक', 'की', 'जनता', 'के', 'द्वारा', 'पिटाई।', 'केन्द्र', 'मे', 'गैर', 'भाजपाईयों', 'की', 'सरकार', 'बनाने', 'का', 'ख्वाब', 'देख', 'रहे', 'दिल्ली', 'के', 'ठगवाल', 'को', 'आंख', 'खोलकर', 'देखना', 'चाहिये', 'की', 'अब', 'जनता', 'जाग', 'चुकी', 'है।']",[3],[13]
"['ਦੇਸ਼', 'ਦੀਆਂ', 'ਔਰਤਾਂ', 'ਨੂੰ', 'ਆਤਮ', 'ਨਿਰਭਰ', 'ਬਣਾਉਣ', 'ਲਈ', 'ਸਰਕਾਰ', 'ਨੇ', 'ਮੁਫਤ', 'ਸਿਲਾਈ', 'ਮਸ਼ੀਨ', 'ਯੋਜਨਾ', 'ਸ਼ੁਰੂ', 'ਕੀਤੀ', 'ਹੈ।', 'ਇਸ', 'ਯੋਜਨਾ', 'ਦਾ', 'ਲਾਭ', 'ਔਰਤਾਂ', 'ਆਨਲਾਈਨ', 'ਆਵੇਦਨ', 'ਕਰਕੇ', 'ਪ੍ਰਾਪਤ', 'ਕਰ', 'ਸਕਦੀਆਂ', 'ਹਨ।', 'ਇਸ', 'ਦੇ', 'ਲਈ', 'ਅਧਿਕਾਰਿਤ', 'ਵੈੱਬਸਾਈਟ', 'www.india.gov.in', '‘ਤੇ', 'ਆਵੇਦਨ', 'ਕਰਨਾ', 'ਹੋਵੇਗਾ।', 'ਇਸ', 'ਤੋਂ', 'ਬਾਅਦ', 'ਪੀਡੀਐਫ', 'ਦਾ', 'ਪ੍ਰਿੰਟ', 'ਆਊਟ', 'ਲੈ', 'ਕੇ', 'ਫਾਰਮ', 'ਨੂੰ', 'ਸੰਬੰਧਿਤ', 'ਆਫ਼ਿਸ', 'ਵਿੱਚ', 'ਜਮ੍ਹਾ', 'ਕਰਵਾਉਣਾ', 'ਹੋਵੇਗਾ।', 'ਇਸ', 'ਤੋਂ', 'ਬਾਅਦ', 'ਸਰਕਾਰ', 'ਦੁਆਰਾ', 'ਬਿਨੈਕਾਰ', 'ਨੂੰ', 'ਮਸ਼ੀਨ', 'ਦੇ', 'ਦਿੱਤੀ', 'ਜਾਵੇਗੀ।']",[0],[16]
"['The', 'London', 'Mayor', 'says', 'we', 'should', 'create', 'harmony', 'by', 'learning', 'Arabic.', 'He', 'wants', 'us', 'to', 'learn', 'more', 'about', 'Muslims,', 'their', 'religion,', 'and', 'accept', 'their', 'culture']",[1],[10]
"['These', 'cucks', 'actually', 'think', ""we're"", 'going', 'to', 'let', 'them', 'do', 'this?', 'They', 'just', 'united', 'the', 'population', 'of', 'THREE', 'SEPERATE', 'COUNTRIES', 'to', 'stand', 'together', 'against', 'them.']",[13],[24]
"['I', 'am', 'Muslim', '&', 'I', 'love', 'my', 'prophet', 'Muhammad', 'P.B.U.H.', 'more', 'than', 'my', 'life.We', 'Muslims', 'need', 'to', 'stand', 'together', 'against', 'these', 'French', 'products.This', 'is', 'lesat', 'thing', 'we', 'can', 'do', 'for', 'our', 'Prophet', 'Muhammad', 'P.B.U.H.', '#boycottfrance', '#boycottfrenchproducts']",[16],[29]
"['Chhattisgarh', 'Congress', 'leader', 'Ramdayal', 'Uvik', 'joins', 'BJP']",[2],[6]
"['Robert', 'Deutsch', '-', '“What’s', 'with', 'the', 'Weather”', '??', 'joins', 'Paul', 'Seils', 'to', 'talk', 'about', 'Australian', 'Weather', 'conditions,', 'GeoEgineering', '&', 'Forecasts', 'etc', '!', 'Link', 'Reference', 'https://www.cigionline.org/.../CIGI%20Paper%20no.111...']",[11],[17]
"['Mid', 'day', 'meal', 'of', 'Uttar', 'Pradesh', 'Government', 'School', '❤', 'If', 'this', 'happened', 'in', 'any', 'school', 'in', 'Delhi,', 'then', 'international', 'newspapers', 'would', 'have', 'been', 'made', 'headlines.']",[0],[14]
"['பெண்', 'ஒருவர்', 'கொடூரமாக', 'கொல்லப்படும்', 'காணொலி', 'இந்தியாவில்', 'எடுக்கப்பட்டது', 'என்ற', 'கூற்றுடன்', 'சமூக', 'ஊடகங்களில்', 'வைரலாகி', 'வருகிறது.', '31', 'வினாடிகள்', 'நீளமூள்ள', 'இந்த', 'காணொலியில்,', 'முகமூடி', 'அணிந்த', 'ஒருவரால்,', 'பெண்', 'ஒருவர்', 'தலையில்', 'தாக்கப்படுகிறார்.', 'மேலும்', 'அந்தப்', 'பெண்ணின்', 'கைகளும்,', 'வாயும்', 'கட்டப்பட்டு', 'இருப்பதையும்', 'நம்மால்', 'காண', 'முடிகிறது']",[0],[12]
"['ਮੋਹਨ', 'ਭਾਗਵਤ', 'ਮਿਲਣ', 'ਤੋਂ', 'ਬਾਅਦ', 'ਮੁਲਾਇਮ', 'ਨੂੰ', 'ਲੱਗ', 'ਰਿਹਾ', 'ਹੈ', 'ਕਿ', 'ਉੱਤਰ', 'ਪ੍ਰਦੇਸ਼']",[0],[12]
"['Meet', 'Lebo', 'Moatshe', 'from', 'South', 'Africa', 'who', 'successfully', 'removed', 'HIV', 'from', 'a', 'sperm', 'cell', 'in', 'a', 'lab', 'which', 'is', 'a', 'huge', 'medical', 'breakthrough.', '""', 'I’ve', 'done', '20', 'semen', 'decontamination', 'procedures', '(removing', 'HIV', 'from', 'semen)', 'so', 'far', 'and', 'I', 'managed', 'to', 'successfully', 'remove', 'the', 'virus', 'from', 'all', 'semen', 'samples', '""', 'she', 'said.', 'More', 'Info:', 'https://www.facebook.com/101330121719126/posts/510977077421093/?app=fbl', 'Source:', 'African', 'Products', 'Growth']",[8],[18]
